group	tcpID & section_idx
unknown	A31679 3
unknown	A31679 4
unknown	A31679 6
unknown	A31679 9
unknown	A31679 10
unknown	A31679 11
unknown	A31679 11 | 22971
unknown	A31679 11 | 23060
unknown	A31679 12
unknown	A31679 12 | 23194
unknown	A34783 1
unknown	A34783 2
unknown	A34783 3
unknown	A34783 4
unknown	A34783 5
unknown	A34783 6
unknown	A30315 8
unknown	A30315 10
unknown	A30315 11
unknown	A30315 12
unknown	A30315 13
unknown	A30315 14
unknown	A33475 3
unknown	A33475 3 | 23415
unknown	A33475 3 | 23424
unknown	A33475 3 | 23441
unknown	A33475 3 | 23456
unknown	A33475 3 | 23478
unknown	A33475 3 | 23488
unknown	A33475 3 | 23500
unknown	A33475 3 | 23515
unknown	A33475 3 | 23527
unknown	A33475 3 | 23540
unknown	A33475 3 | 23554
unknown	A33475 3 | 23567
unknown	A33475 3 | 23578
unknown	A33475 3 | 23589
unknown	A33475 3 | 23600
unknown	A33475 3 | 23616
unknown	A33475 3 | 23626
unknown	A33475 3 | 23636
unknown	A33475 3 | 23651
unknown	A33475 6
unknown	A33475 6 | 23670
unknown	A33475 6 | 23682
unknown	A33475 6 | 23697
unknown	A33475 6 | 23714
unknown	A33475 6 | 23720
unknown	A33475 6 | 23731
unknown	A33475 6 | 23743
unknown	A33475 6 | 23753
unknown	A33475 6 | 23764
unknown	A33475 6 | 23776
unknown	A33475 6 | 23785
unknown	A33475 6 | 23794
unknown	A33475 6 | 23815
unknown	A33475 6 | 23834
unknown	A33475 6 | 23848
unknown	A33475 6 | 23867
unknown	A33475 6 | 23889
unknown	A33475 6 | 23917
unknown	A33347 1
unknown	A33347 2
unknown	A39756 2
unknown	A39756 3
unknown	A39756 4
unknown	A39756 4 | 24025
unknown	A39756 4 | 24054
unknown	A39756 5
unknown	A39756 5 | 24130
unknown	A39756 5 | 24186
unknown	A39756 5 | 24248
unknown	A39756 6
unknown	A39756 6 | 24328
unknown	A39756 6 | 24359
unknown	A39756 6 | 24377
unknown	A39756 7
unknown	A39756 7 | 24415
unknown	A39756 7 | 24449
unknown	A39756 7 | 24487
unknown	A39756 8
unknown	A39756 8 | 24538
unknown	A39756 8 | 24560
unknown	A39756 8 | 24591
unknown	A39756 9
unknown	A39756 9 | 24639
unknown	A39756 9 | 24663
unknown	A39756 9 | 24684
unknown	A39756 9 | 24703
unknown	A39756 9 | 24727
unknown	A39756 10
unknown	A33363 1
unknown	A33363 2
unknown	A33363 4
unknown	A33363 9
unknown	A33363 11
unknown	A33363 12
unknown	A33363 13
unknown	A33363 18
unknown	A33363 18 | 24845
unknown	A33363 18 | 24854
unknown	A33363 18 | 24865
unknown	A33363 18 | 24872
unknown	A33363 18 | 24884
unknown	A33363 18 | 24893
unknown	A33363 19
unknown	A33363 19 | 24917
unknown	A33363 19 | 24937
unknown	A33363 20
unknown	A33363 20 | 24966
unknown	A33363 20 | 24982
unknown	A33363 21
unknown	A33363 22
unknown	A33363 22 | 25017
unknown	A33363 22 | 25037
unknown	A33363 22 | 25046
unknown	A33363 23
unknown	A33363 23 | 25066
unknown	A33363 23 | 25074
unknown	A33363 23 | 25085
unknown	A33363 24
unknown	A33363 24 | 25098
unknown	A33363 24 | 25103
unknown	A33363 25
unknown	A33363 25 | 25112
unknown	A33363 25 | 25119
unknown	A33363 25 | 25131
unknown	A33363 25 | 25136
unknown	A33363 25 | 25140
unknown	A33363 25 | 25146
unknown	A33363 25 | 25152
unknown	A33363 25 | 25161
unknown	A33363 26
unknown	A33363 26 | 25179
unknown	A33363 26 | 25191
unknown	A33363 26 | 25199
unknown	A33363 26 | 25210
unknown	A33363 26 | 25221
unknown	A33363 26 | 25230
unknown	A33363 26 | 25244
unknown	A33363 26 | 25252
unknown	A33363 27
unknown	A33363 27 | 25266
unknown	A33363 28
unknown	A33363 29
unknown	A31383 6
unknown	A31383 8
unknown	A31383 10
unknown	A31383 11
unknown	A31383 13
unknown	A31383 16
unknown	A31383 17
unknown	A31383 18
unknown	A31383 19
unknown	A31383 20
unknown	A31383 21
unknown	A31383 22
unknown	A31383 23
unknown	A31383 24
unknown	A31383 25
unknown	A31383 26
unknown	A31383 27
unknown	A31383 28
unknown	A31383 29
unknown	A31383 30
unknown	A31383 31
unknown	A31383 32
unknown	A31383 32 | 25577
unknown	A31383 32 | 25610
unknown	A31383 33
unknown	A31383 34
unknown	A31383 35
unknown	A31383 36
unknown	A31383 37
unknown	A31383 38
unknown	A31383 39
unknown	A31383 40
unknown	A31383 41
unknown	A31383 42
unknown	A31383 43
unknown	A31383 44
unknown	A31383 46
unknown	A31383 48
unknown	A31383 49
unknown	A31383 50
unknown	A31383 51
unknown	A31383 52
unknown	A31383 54
unknown	A31383 55
unknown	A31383 56
unknown	A31383 57
unknown	A31383 58
unknown	A31383 59
unknown	A31383 61
unknown	A31383 62
unknown	A31383 63
unknown	A31383 64
unknown	A31383 65
unknown	A31383 68
unknown	A31383 69
unknown	A31383 71
unknown	A31383 72
unknown	A31383 74
unknown	A31383 75
unknown	A31383 76
unknown	A31383 77
unknown	A31383 78
unknown	A31383 79
unknown	A31383 80
unknown	A31383 81
unknown	A31383 82
unknown	A31383 83
unknown	A31383 84
unknown	A31383 85
unknown	A31383 86
unknown	A31383 87
unknown	A31383 87 | 26382
unknown	A31383 87 | 26399
unknown	A31383 88
unknown	A31383 88 | 26418
unknown	A31383 88 | 26433
unknown	A31383 89
unknown	A31383 91
unknown	A31383 91 | 26486
unknown	A31383 91 | 26505
unknown	A31383 91 | 26520
unknown	A31383 92
unknown	A31383 93
unknown	A31383 94
unknown	A31383 95
unknown	A31383 96
unknown	A31383 99
unknown	A31383 100
unknown	A31383 102
unknown	A31383 102 | 26668
unknown	A31383 102 | 26693
unknown	A31383 103
unknown	A31383 103 | 26736
unknown	A31383 103 | 26767
unknown	A31383 103 | 26790
unknown	A31383 103 | 26812
unknown	A31383 103 | 26827
unknown	A31383 103 | 26843
unknown	A31383 103 | 26864
unknown	A31383 103 | 26890
unknown	A31383 103 | 26914
unknown	A31383 103 | 26939
unknown	A31383 103 | 26967
unknown	A31383 103 | 26995
unknown	A31383 104
unknown	A31383 104 | 27032
unknown	A31383 104 | 27058
unknown	A31383 104 | 27078
unknown	A31383 104 | 27098
unknown	A31383 105
unknown	A31383 105 | 27148
unknown	A31383 105 | 27172
unknown	A31383 105 | 27204
unknown	A31383 105 | 27229
unknown	A31383 105 | 27253
unknown	A31383 105 | 27281
unknown	A31383 105 | 27309
unknown	A31383 105 | 27339
unknown	A31383 106
unknown	A31383 106 | 27393
unknown	A31383 106 | 27414
unknown	A31383 106 | 27451
unknown	A31383 106 | 27489
unknown	A31383 107
unknown	A31383 107 | 27546
unknown	A31383 107 | 27589
unknown	A31383 107 | 27624
unknown	A31383 107 | 27666
unknown	A31383 107 | 27705
unknown	A31383 108
unknown	A31383 108 | 27768
unknown	A31383 108 | 27794
unknown	A31383 108 | 27815
unknown	A31383 109
unknown	A31383 109 | 27851
unknown	A31383 109 | 27874
unknown	A31383 109 | 27914
unknown	A31383 109 | 27943
unknown	A31383 109 | 27976
unknown	A31383 109 | 28016
unknown	A31383 109 | 28049
unknown	A31383 110
unknown	A31383 113
unknown	A31383 115
unknown	A31383 115 | 28137
unknown	A31383 115 | 28154
unknown	A31383 115 | 28179
unknown	A31383 115 | 28203
unknown	A31383 115 | 28234
unknown	A31383 115 | 28264
unknown	A31383 115 | 28294
unknown	A31383 115 | 28315
unknown	A31383 115 | 28340
unknown	A31383 115 | 28373
unknown	A31383 115 | 28406
unknown	A31383 115 | 28434
unknown	A31383 115 | 28460
unknown	A31383 116
unknown	A31383 116 | 28508
unknown	A31383 116 | 28542
unknown	A31383 116 | 28570
unknown	A31383 116 | 28599
unknown	A31383 116 | 28619
unknown	A31383 116 | 28644
unknown	A31383 116 | 28669
unknown	A31383 116 | 28690
unknown	A31383 116 | 28716
unknown	A31383 117
unknown	A31383 117 | 28764
unknown	A31383 117 | 28788
unknown	A31383 117 | 28827
unknown	A31383 117 | 28857
unknown	A31383 117 | 28878
unknown	A31383 117 | 28901
unknown	A31383 117 | 28916
unknown	A31383 117 | 28947
unknown	A31383 117 | 28977
unknown	A31383 117 | 29006
unknown	A31383 117 | 29026
unknown	A31383 117 | 29052
unknown	A31383 117 | 29076
unknown	A31383 118
unknown	A31383 120
unknown	A31383 120 | 29197
unknown	A31383 121
unknown	A31383 121 | 29308
unknown	A31383 121 | 29386
unknown	A31383 122
unknown	A31383 123
unknown	A31383 124
unknown	A31383 125
unknown	A31383 128
unknown	A31383 130
unknown	A31383 131
unknown	A31383 133
unknown	A31383 134
unknown	A31383 136
unknown	A31383 138
unknown	A31383 140
unknown	A31383 142
unknown	A31383 143
unknown	A31383 145
unknown	A31383 147
unknown	A31383 149
unknown	A31383 150
unknown	A31383 152
unknown	A31383 153
unknown	A31383 155
unknown	A31383 156
unknown	A31383 158
unknown	A31383 160
unknown	A31383 162
unknown	A31383 163
unknown	A31383 165
unknown	A31383 167
unknown	A31383 168
unknown	A31383 169
unknown	A31383 170
unknown	A31383 171
unknown	A31383 173
unknown	A31383 174
unknown	A31383 175
unknown	A31383 175 | 30089
unknown	A31383 178
unknown	A31383 179
unknown	A31383 181
unknown	A31383 182
unknown	A31383 183
unknown	A31383 184
unknown	A31383 185
unknown	A31383 186
unknown	A31383 187
unknown	A31383 188
unknown	A31383 189
unknown	A31383 190
unknown	A31383 191
unknown	A31383 192
unknown	A31383 193
unknown	A31383 194
unknown	A31383 196
unknown	A31383 198
unknown	A31383 199
unknown	A31383 200
unknown	A31383 202
unknown	A31383 203
unknown	A31383 204
unknown	A31383 206
unknown	A31383 209
unknown	A31383 210
unknown	A31383 211
unknown	A31383 214
unknown	A31383 216
unknown	A31383 218
unknown	A31383 219
unknown	A31383 221
unknown	A31383 222
unknown	A31383 223
unknown	A31383 225
unknown	A31383 227
unknown	A31383 229
unknown	A31383 230
unknown	A31383 231
unknown	A31383 233
unknown	A31383 235
unknown	A31383 237
unknown	A31383 239
unknown	A31383 240
unknown	A31383 242
unknown	A31383 243
unknown	A31383 246
unknown	A31383 247
unknown	A31383 248
unknown	A31383 249
unknown	A31383 252
unknown	A31383 254
unknown	A31383 255
unknown	A31383 256
unknown	A31383 258
unknown	A31383 260
unknown	A31383 262
unknown	A31383 263
unknown	A31383 265
unknown	A31383 266
unknown	A31383 268
unknown	A31383 270
unknown	A31383 273
unknown	A31383 274
unknown	A31383 275
unknown	A31383 276
unknown	A31383 279
unknown	A31383 280
unknown	A31383 281
unknown	A31383 282
unknown	A31383 283
unknown	A31383 285
unknown	A31383 285 | 31050
unknown	A31383 286
unknown	A31383 287
unknown	A31383 287 | 31132
unknown	A31383 287 | 31162
unknown	A31383 287 | 31190
unknown	A31383 287 | 31232
unknown	A31383 287 | 31259
unknown	A31383 288
unknown	A31383 288 | 31300
unknown	A31383 288 | 31354
unknown	A31383 288 | 31385
unknown	A31383 288 | 31407
unknown	A31383 288 | 31442
unknown	A31383 289
unknown	A31383 290
unknown	A31383 290 | 31503
unknown	A31383 290 | 31536
unknown	A31383 290 | 31564
unknown	A31383 291
unknown	A31383 293
unknown	A31383 293 | 31652
unknown	A31383 293 | 31677
unknown	A31383 294
unknown	A31383 295
unknown	A31383 296
unknown	A31383 297
unknown	A31383 297 | 31811
unknown	A31383 297 | 31832
unknown	A31383 297 | 31856
unknown	A31383 297 | 31875
unknown	A31383 298
unknown	A31383 298 | 31915
unknown	A31383 298 | 31939
unknown	A31383 298 | 31973
unknown	A31383 299
unknown	A31383 300
unknown	A31383 300 | 32021
unknown	A31383 300 | 32046
unknown	A31383 301
unknown	A31383 302
unknown	A31383 302 | 32156
unknown	A31383 302 | 32179
unknown	A31383 302 | 32202
unknown	A31383 302 | 32227
unknown	A31383 302 | 32252
unknown	A31383 303
unknown	A31383 303 | 32307
unknown	A31383 303 | 32327
unknown	A31383 303 | 32354
unknown	A31383 303 | 32377
unknown	A31383 303 | 32399
unknown	A31383 303 | 32428
unknown	A31383 304
unknown	A31383 305
unknown	A31383 306
unknown	A31383 306 | 32559
unknown	A31383 306 | 32579
unknown	A31383 306 | 32613
unknown	A31383 307
unknown	A31383 307 | 32629
unknown	A39394 1
unknown	A39394 1 | 32653
unknown	A39394 1 | 32667
unknown	A39394 1 | 32687
unknown	A39394 3
unknown	A39394 5
unknown	A39394 5 | 32728
unknown	A39394 5 | 32744
unknown	A39394 5 | 32756
unknown	A39394 5 | 32778
unknown	A39394 5 | 32800
unknown	A39394 5 | 32832
unknown	A39394 5 | 32854
unknown	A37608 7
unknown	A37608 8
unknown	A37608 9
unknown	A37608 11
unknown	A37608 15
unknown	A37608 16
unknown	A37608 18
unknown	A37608 24
unknown	A37608 28
unknown	A37608 29
unknown	A37608 30
unknown	A37608 38
unknown	A37608 49
unknown	A35302 4
unknown	A35302 6
unknown	A35302 7
unknown	A35302 8
unknown	A35302 17
unknown	A35302 18
unknown	A35302 19
unknown	A35302 20
unknown	A35302 21
unknown	A35302 21 | 33504
unknown	A35302 21 | 33568
unknown	A35302 21 | 33626
unknown	A35302 21 | 33683
unknown	A35302 21 | 33724
unknown	A35302 22
unknown	A35302 23
unknown	A35302 24
unknown	A35302 25
unknown	A35302 25 | 34287
unknown	A35302 25 | 34360
unknown	A35302 25 | 34442
unknown	A35302 25 | 34507
unknown	A35302 26
unknown	A35302 27
unknown	A35302 28
unknown	A35302 28 | 34871
unknown	A35302 28 | 34939
unknown	A35302 28 | 35019
unknown	A35302 29
unknown	A35302 30
unknown	A35302 31
unknown	A35302 31 | 35209
unknown	A35302 32
unknown	A35234 5
unknown	A35234 5 | 35315
unknown	A35234 5 | 35349
unknown	A35234 5 | 35379
unknown	A35234 5 | 35408
unknown	A35234 5 | 35430
unknown	A35234 5 | 35456
unknown	A35234 5 | 35545
unknown	A35234 5 | 35570
unknown	A35234 6
unknown	A35234 6 | 35605
unknown	A35234 6 | 35638
unknown	A35234 6 | 35660
unknown	A35234 6 | 35691
unknown	A35234 6 | 35720
unknown	A35234 6 | 35756
unknown	A35234 6 | 35780
unknown	A35234 6 | 35804
unknown	A35234 7
unknown	A35226 5
unknown	A35226 6
unknown	A35226 6 | 35867
unknown	A35226 7
unknown	A35226 8
unknown	A35226 9
unknown	A35226 10
unknown	A35226 10 | 35948
unknown	A35226 10 | 35962
unknown	A35226 11
unknown	A35226 12
unknown	A35226 13
unknown	A35226 14
unknown	A30108 1
unknown	A30108 3
unknown	A30108 6
unknown	A30108 9
unknown	A30108 12
unknown	A30108 15
unknown	A30108 19
unknown	A30108 22
unknown	A30108 25
unknown	A30108 26
unknown	A30108 27
unknown	A30108 28
unknown	A30108 31
unknown	A30108 32
unknown	A30108 33
unknown	A30108 35
unknown	A30108 40
unknown	A30108 41
unknown	A30108 42
unknown	A30108 43
unknown	A36458 7
unknown	A36458 8
unknown	A36458 9
unknown	A36458 10
unknown	A36458 11
unknown	A36374 3
unknown	A36374 5
unknown	A36374 5 | 36409
unknown	A36374 5 | 36425
unknown	A36374 5 | 36441
unknown	A36374 5 | 36456
unknown	A36374 5 | 36472
unknown	A36374 5 | 36492
unknown	A36374 6
unknown	A36374 6 | 36517
unknown	A36374 6 | 36534
unknown	A36374 6 | 36553
unknown	A36374 6 | 36566
unknown	A36374 6 | 36581
unknown	A36374 6 | 36603
unknown	A36374 8
unknown	A36374 8 | 36621
unknown	A36374 8 | 36636
unknown	A36374 8 | 36651
unknown	A36374 9
unknown	A36374 9 | 36671
unknown	A36374 9 | 36686
unknown	A36374 10
unknown	A35219 4
unknown	A35219 5
unknown	A35219 6
unknown	A35219 7
unknown	A35219 8
unknown	A35219 9
unknown	A35219 10
unknown	A35219 11
unknown	A35219 12
unknown	A35219 13
unknown	A35219 14
unknown	A35219 15
unknown	A35219 16
unknown	A35219 17
unknown	A35219 18
unknown	A35219 19
unknown	A35219 20
unknown	A35219 21
unknown	A35219 22
unknown	A35219 23
unknown	A35219 24
unknown	A35219 25
unknown	A35219 26
unknown	A35219 27
unknown	A35219 28
unknown	A35219 29
unknown	A35219 30
unknown	A35219 31
unknown	A35219 32
unknown	A35219 33
unknown	A35219 60
unknown	A35439 4
unknown	A35439 4 | 37175
unknown	A35439 4 | 37239
unknown	A35439 4 | 37272
unknown	A35439 4 | 37310
unknown	A35439 4 | 37354
unknown	A35439 4 | 37408
unknown	A35439 4 | 37444
unknown	A35439 4 | 37509
unknown	A35439 4 | 37547
unknown	A35439 4 | 37601
unknown	A35439 4 | 37658
unknown	A35439 4 | 37705
unknown	A35439 4 | 37744
unknown	A35439 4 | 37803
unknown	A35439 4 | 37852
unknown	A35439 5
unknown	A35439 5 | 37922
unknown	A35439 5 | 37966
unknown	A35439 5 | 38008
unknown	A35439 5 | 38046
unknown	A35439 5 | 38090
unknown	A35439 5 | 38118
unknown	A35439 5 | 38164
unknown	A35439 5 | 38202
unknown	A35439 5 | 38226
unknown	A35439 5 | 38256
unknown	A35439 5 | 38283
unknown	A35439 5 | 38310
unknown	A35439 5 | 38347
unknown	A35439 5 | 38386
unknown	A35439 5 | 38438
unknown	A35439 5 | 38482
unknown	A35439 5 | 38534
unknown	A35439 5 | 38575
unknown	A35439 5 | 38620
unknown	A35439 5 | 38652
unknown	A35439 5 | 38692
unknown	A35439 5 | 38759
unknown	A35439 5 | 38803
unknown	A35439 5 | 38842
unknown	A35439 5 | 38871
unknown	A35439 5 | 38916
unknown	A35439 5 | 38946
unknown	A35439 5 | 38994
unknown	A35439 5 | 39029
unknown	A35439 5 | 39075
unknown	A35439 6
unknown	A35439 6 | 39118
unknown	A35439 6 | 39156
unknown	A35439 6 | 39200
unknown	A35439 6 | 39248
unknown	A35439 6 | 39278
unknown	A35439 6 | 39303
unknown	A35439 6 | 39342
unknown	A35439 6 | 39389
unknown	A35439 6 | 39427
unknown	A35439 6 | 39464
unknown	A35439 6 | 39501
unknown	A35439 6 | 39538
unknown	A35439 6 | 39579
unknown	A35439 6 | 39634
unknown	A35439 6 | 39698
unknown	A35439 6 | 39733
unknown	A35439 6 | 39773
unknown	A35439 6 | 39835
unknown	A35439 6 | 39880
unknown	A35439 13
unknown	A35439 19
unknown	A35439 27
unknown	A35268 2
unknown	A35268 3
unknown	A35268 8
unknown	A35268 9
unknown	A35268 10
unknown	A35268 11
unknown	A35268 12
unknown	A30961 3
unknown	A30961 4
unknown	A30961 5
unknown	A30961 5 | 40094
unknown	A30961 5 | 40153
unknown	A30961 6
unknown	A30961 11
unknown	A30961 14
unknown	A30961 14 | 40338
unknown	A30961 14 | 40440
unknown	A30961 18
unknown	A30961 25
unknown	A30961 33
unknown	A30961 38
unknown	A30961 43
unknown	A30961 51
unknown	A30961 59
unknown	A30961 61
unknown	A36408 4
unknown	A30949 10
unknown	A30949 11
unknown	A30949 12
unknown	A30949 13
unknown	A30949 15
unknown	A30949 17
unknown	A30949 18
unknown	A30949 20
unknown	A30949 23
unknown	A30949 25
unknown	A30949 26
unknown	A30949 28
unknown	A30949 29
unknown	A36543 3
unknown	A36543 6
unknown	A36543 8
unknown	A36543 10
unknown	A36543 11
unknown	A36543 13
unknown	A36543 14
unknown	A36543 16
unknown	A36543 17
unknown	A36543 18
unknown	A36543 20
unknown	A36543 22
unknown	A36543 23
unknown	A36543 24
unknown	A36543 26
unknown	A36543 28
unknown	A36543 29
unknown	A31208 1
unknown	A31208 9
unknown	A31208 12
unknown	A31208 18
unknown	A31208 20
unknown	A31208 22
unknown	A31208 24
unknown	A31208 25
unknown	A31208 26
unknown	A31208 27
unknown	A31208 30
unknown	A31208 31
unknown	A31208 32
unknown	A31208 33
unknown	A31208 36
unknown	A31208 37
unknown	A31208 38
unknown	A31208 39
unknown	A31208 41
unknown	A31208 44
unknown	A31208 46
unknown	A31208 47
unknown	A31208 48
unknown	A31208 49
unknown	A31208 52
unknown	A31208 53
unknown	A31208 56
unknown	A31208 58
unknown	A31208 66
unknown	A31208 78
unknown	A31208 89
unknown	A31208 105
unknown	A31208 111
unknown	A31208 112
unknown	A31208 115
unknown	A31208 120
unknown	A31208 123
unknown	A31208 124
unknown	A31208 125
unknown	A31208 126
unknown	A31208 127
unknown	A31208 128
unknown	A31208 129
unknown	A31208 130
unknown	A31208 139
unknown	A31208 148
unknown	A31208 153
unknown	A31208 157
unknown	A31208 160
unknown	A31208 162
unknown	A31208 164
unknown	A31208 165
unknown	A31208 168
unknown	A31208 173
unknown	A31208 178
unknown	A31208 179
unknown	A31208 182
unknown	A31208 185
unknown	A31208 187
unknown	A31208 189
unknown	A31208 193
unknown	A31208 197
unknown	A31208 197 | 42653
unknown	A31208 197 | 42713
unknown	A31208 198
unknown	A34049 4
unknown	A34049 8
unknown	A34049 9
unknown	A34049 10
unknown	A34049 11
unknown	A34049 12
unknown	A34049 13
unknown	A34049 13 | 42903
unknown	A34049 14
unknown	A34049 14 | 42926
unknown	A34049 15
unknown	A34049 15 | 42938
unknown	A34049 15 | 42944
unknown	A34049 17
unknown	A34049 18
unknown	A34049 19
unknown	A34049 20
unknown	A34049 21
unknown	A34049 22
unknown	A34049 23
unknown	A34049 24
unknown	A34049 25
unknown	A34049 25 | 43044
unknown	A34049 25 | 43062
unknown	A34049 26
unknown	A34049 27
unknown	A34049 29
unknown	A34049 30
unknown	A34049 31
unknown	A34049 32
unknown	A34049 33
unknown	A34049 39
unknown	A34049 41
unknown	A34049 41 | 43232
unknown	A34049 42
unknown	A34049 43
unknown	A34049 44
unknown	A34049 45
unknown	A34049 51
unknown	A36363 6
unknown	A36363 7
unknown	A36363 8
unknown	A36363 9
unknown	A36363 10
unknown	A36363 11
unknown	A36363 12
unknown	A36363 13
unknown	A36363 14
unknown	A36363 15
unknown	A36363 16
unknown	A38448 2
unknown	A38448 3
unknown	A36859 5
unknown	A36859 6
unknown	A36859 7
unknown	A36859 8
unknown	A36859 8 | 43607
unknown	A36859 8 | 43636
unknown	A36859 8 | 43662
unknown	A36859 9
unknown	A36859 10
unknown	A36859 10 | 43740
unknown	A36859 10 | 43767
unknown	A36859 11
unknown	A36859 12
unknown	A36859 13
unknown	A37457 2
unknown	A37457 3
unknown	A37457 5
unknown	A37457 6
unknown	A37457 7
unknown	A37457 8
unknown	A37457 11
unknown	A37457 14
unknown	A37457 15
unknown	A37457 16
unknown	A37457 17
unknown	A37457 21
unknown	A37457 25
unknown	A37457 28
unknown	A37457 30
unknown	A37457 31
unknown	A37457 33
unknown	A31482 1
unknown	A31482 5
unknown	A31482 7
unknown	A31482 10
unknown	A31482 11
unknown	A31482 16
unknown	A31482 19
unknown	A31482 22
unknown	A31482 23
unknown	A31482 23 | 44296
unknown	A31482 24
unknown	A31482 25
unknown	A31482 26
unknown	A31482 27
unknown	A31482 28
unknown	A31482 30
unknown	A31482 32
unknown	A31482 32 | 44434
unknown	A31482 32 | 44470
unknown	A31482 32 | 44516
unknown	A36103 1
unknown	A36103 2
unknown	A33413 1
unknown	A33413 4
unknown	A33413 5
unknown	A33413 6
unknown	A33413 7
unknown	A33413 8
unknown	A33413 9
unknown	A33413 10
unknown	A33413 11
unknown	A35143 10
unknown	A35143 18
unknown	A35143 23
unknown	A36172 1
unknown	A36172 2
unknown	A36172 2 | 44921
unknown	A36172 3
unknown	A36172 4
unknown	A36172 5
unknown	A33378 5
unknown	A33378 6
unknown	A33378 7
unknown	A33378 9
unknown	A33378 14
unknown	A33378 14 | 45127
unknown	A33378 14 | 45148
unknown	A33378 14 | 45165
unknown	A33378 14 | 45177
unknown	A33378 14 | 45195
unknown	A33378 14 | 45212
unknown	A33378 14 | 45229
unknown	A33378 15
unknown	A33378 15 | 45276
unknown	A33378 15 | 45301
unknown	A33378 15 | 45320
unknown	A33378 15 | 45341
unknown	A33378 15 | 45365
unknown	A33378 15 | 45395
unknown	A33378 15 | 45420
unknown	A33378 16
unknown	A33378 16 | 45443
unknown	A33378 16 | 45462
unknown	A33378 16 | 45477
unknown	A33378 16 | 45495
unknown	A33378 16 | 45512
unknown	A33378 16 | 45526
unknown	A33378 16 | 45548
unknown	A33378 16 | 45566
unknown	A33378 16 | 45581
unknown	A33378 16 | 45596
unknown	A33378 16 | 45611
unknown	A33378 16 | 45627
unknown	A33378 16 | 45643
unknown	A33378 16 | 45663
unknown	A33378 16 | 45675
unknown	A33378 16 | 45691
unknown	A33378 16 | 45719
unknown	A33378 16 | 45742
unknown	A33378 16 | 45759
unknown	A33378 17
unknown	A33378 17 | 45801
unknown	A33378 17 | 45817
unknown	A33378 17 | 45834
unknown	A33378 17 | 45848
unknown	A33378 17 | 45868
unknown	A33378 17 | 45881
unknown	A33378 17 | 45898
unknown	A33378 17 | 45914
unknown	A33378 17 | 45931
unknown	A33378 17 | 45946
unknown	A33378 17 | 45961
unknown	A33378 17 | 45980
unknown	A33378 17 | 46000
unknown	A33378 17 | 46013
unknown	A33378 17 | 46028
unknown	A33378 17 | 46047
unknown	A33378 17 | 46058
unknown	A33378 17 | 46076
unknown	A33378 18
unknown	A33378 19
unknown	A33378 19 | 46112
unknown	A33378 19 | 46129
unknown	A33378 19 | 46146
unknown	A33378 19 | 46163
unknown	A33378 19 | 46180
unknown	A33378 19 | 46201
unknown	A33378 19 | 46221
unknown	A33378 19 | 46246
unknown	A33378 19 | 46266
unknown	A33378 19 | 46279
unknown	A33378 19 | 46293
unknown	A33378 19 | 46308
unknown	A33378 19 | 46347
unknown	A33378 19 | 46365
unknown	A33378 19 | 46396
unknown	A33378 19 | 46421
unknown	A33378 20
unknown	A33378 20 | 46463
unknown	A33378 20 | 46479
unknown	A33378 20 | 46504
unknown	A33378 20 | 46522
unknown	A33378 20 | 46533
unknown	A33378 20 | 46548
unknown	A33378 20 | 46561
unknown	A33378 20 | 46578
unknown	A33378 20 | 46594
unknown	A33378 20 | 46607
unknown	A33378 20 | 46626
unknown	A33378 20 | 46647
unknown	A33378 20 | 46657
unknown	A33378 20 | 46675
unknown	A33378 20 | 46690
unknown	A33378 20 | 46704
unknown	A33378 20 | 46716
unknown	A33378 20 | 46731
unknown	A33378 20 | 46744
unknown	A33378 20 | 46757
unknown	A33378 20 | 46776
unknown	A33378 20 | 46790
unknown	A33378 24
unknown	A33378 24 | 46830
unknown	A33378 24 | 46850
unknown	A33378 24 | 46882
unknown	A33378 25
unknown	A33378 25 | 46922
unknown	A33378 26
unknown	A33378 27
unknown	A33378 28
unknown	A31592 5
unknown	A31592 7
unknown	A31592 9
unknown	A31592 13
unknown	A31592 14
unknown	A31592 15
unknown	A31592 15 | 47084
unknown	A31592 15 | 47102
unknown	A31592 18
unknown	A31592 22
unknown	A31592 24
unknown	A31592 28
unknown	A31592 32
unknown	A31592 34
unknown	A31592 36
unknown	A31592 42
unknown	A31592 44
unknown	A31592 52
unknown	A31592 57
unknown	A31592 60
unknown	A31592 63
unknown	A31592 65
unknown	A31592 69
unknown	A31592 76
unknown	A31592 80
unknown	A31592 83
unknown	A31592 87
unknown	A31592 91
unknown	A31592 92
unknown	A31592 93
unknown	A31592 95
unknown	A31592 97
unknown	A31592 99
unknown	A31592 101
unknown	A31592 103
unknown	A31592 104
unknown	A31592 107
unknown	A31592 108
unknown	A31592 109
unknown	A31592 111
unknown	A31592 115
unknown	A31592 119
unknown	A31592 124
unknown	A31592 128
unknown	A31592 132
unknown	A31592 133
unknown	A31592 134
unknown	A31592 135
unknown	A31592 137
unknown	A31592 140
unknown	A31592 143
unknown	A31592 144
unknown	A31592 147
unknown	A31592 149
unknown	A31592 150
unknown	A31592 152
unknown	A31592 155
unknown	A31592 158
unknown	A31592 164
unknown	A31592 166
unknown	A31592 167
unknown	A31592 171
unknown	A31592 176
unknown	A31592 179
unknown	A31592 183
unknown	A31592 187
unknown	A31592 191
unknown	A31592 192
unknown	A31592 193
unknown	A31592 195
